# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# And altered by Lars Emil Knudsen
#
# COLUMN 0 psys_name:		Planet System name
# COLUMN 1 psys_pictureurl: Picture picture url
# COLUMN 2 st_name:		    Star name
# COLUMN 3 st_radius: 	    Star radius (Rsun)
# COLUMN 4 st_mass: 	    Star mass (Msun)
# COLUMN 5 st_efftemp:	    Star effective temperature (Kelvin)
# COLUMN 6 st_pictureurl:   Star picture url
# COLUMN 7 pl_name:	        Planet name
# COLUMN 8 pl_radius: 	    Planet radius (Rjup)
# COLUMN 9 pl_mass:		    Planet mass (Mjup)
# COLUMN 10 pl_semimajor:	Planet Semi-majo Axis (km)
# COLUMN 11 pl_ecc:		    Planet Eccentricity
# COLUMN 12 pl_orbper:		Planet Orbital period (days)
# COLUMN 13 pl_pictureurl:  Planet picture url
# psys_name,psys_pictureurl,st_name,st_radius,st_mass,st_efftemp,st_pictureurl,pl_name,pl_radius,pl_mass,pl_semimajor,pl_ecc,pl_orbper,pl_pictureurl
Kepler-1062 System;http://bit.ly/2Iz4jPB;Kepler-1062;0.7;0.7499698340874812;4597.0;http://bit.ly/336nzNZ;Kepler-1062 b;0.157;0.0;0.0;0.0;9.30412078;http://bit.ly/2Q2PngD
Kepler-111 System;http://bit.ly/2Iz4jPB;Kepler-111;1.16;0.0;5952.0;http://bit.ly/336nzNZ;Kepler-111 b;0.141;0.0;6881502.066;0.0;3.341815;http://bit.ly/2Q2PngD
Kepler-111 System;http://bit.ly/2Iz4jPB;Kepler-111;1.16;0.0;5952.0;http://bit.ly/336nzNZ;Kepler-111 c;0.651;0.0;1.13843979831E8;0.0;224.784608;http://bit.ly/2Q2PngD
Kepler-880 System;http://bit.ly/2Iz4jPB;Kepler-880;1.74;1.45994127702363;6761.0;http://bit.ly/336nzNZ;Kepler-880 b;0.237;0.0;0.0;0.0;7.71468975;http://bit.ly/2Q2PngD
OGLE-2015-BLG-0051L System;http://bit.ly/2Iz4jPB;OGLE-2015-BLG-0051L;0.0;0.09999597787833082;0.0;http://bit.ly/336nzNZ;OGLE-2015-BLG-0051L b;0.0;0.72;1.0920644583E8;0.0;0.0;http://bit.ly/2Q2PngD
Kepler-413 System;http://bit.ly/2Iz4jPB;Kepler-413;0.78;0.8199670186023127;4700.0;http://bit.ly/336nzNZ;Kepler-413 b;0.388;0.211;5.31521235663E7;0.1181;66.262;http://bit.ly/2Q2PngD
WASP-49 System;http://bit.ly/2Iz4jPB;WASP-49;0.97;0.9199629964806436;5600.0;http://bit.ly/336nzNZ;WASP-49 b;1.11;0.36999999999999994;0.0;0.0;2.78174;http://bit.ly/2Q2PngD
K2-11 System;http://bit.ly/2Iz4jPB;K2-11;5.15;1.349945701357466;5433.0;http://bit.ly/336nzNZ;K2-11 b;0.674;0.0;3.37642394847E7;0.0;39.93767;http://bit.ly/2Q2PngD
K2-111 System;http://bit.ly/2Iz4jPB;K2-111;1.23;0.8799646053293112;5730.0;http://bit.ly/336nzNZ;K2-111 b;0.17;0.02706;9290027.7891;0.0;5.35117;http://bit.ly/2Q2PngD
Kepler-435 System;http://bit.ly/2Iz4jPB;Kepler-435;3.21;1.5399380593262946;6161.0;http://bit.ly/336nzNZ;Kepler-435 b;1.9899999999999998;0.8399999999999999;1.4181878170799999E7;0.114;8.6001536;http://bit.ly/2Q2PngD
WASP-181 System;http://bit.ly/2Iz4jPB;WASP-181;0.96;1.0399581699346405;5839.0;http://bit.ly/336nzNZ;WASP-181 b;1.184;0.299;8118676.45917;0.0;4.5195064;http://bit.ly/2Q2PngD
Kepler-1628 System;http://bit.ly/2Iz4jPB;Kepler-1628;0.52;0.5499778783308196;3724.0;http://bit.ly/336nzNZ;Kepler-1628 b;0.574;0.0;0.0;0.0;76.378033;http://bit.ly/2Q2PngD
Kepler-1592 System;http://bit.ly/2Iz4jPB;Kepler-1592;1.28;1.1799525389643035;6213.0;http://bit.ly/336nzNZ;Kepler-1592 b;0.137;0.0;0.0;0.0;3.05710069;http://bit.ly/2Q2PngD
HIP 8541 System;http://bit.ly/2Iz4jPB;HIP 8541;7.83;1.1699529411764704;4670.0;http://bit.ly/336nzNZ;HIP 8541 b;0.0;5.5;4.1887403879999995E8;0.16;1560.2;http://bit.ly/2Q2PngD
HD 216435 System;http://bit.ly/2Iz4jPB;HD 216435;0.0;1.2999477124183008;5999.0;http://bit.ly/336nzNZ;HD 216435 b;0.0;1.26;3.8297054976E8;0.07;1311.0;http://bit.ly/2Q2PngD
Kepler-1147 System;http://bit.ly/2Iz4jPB;Kepler-1147;1.14;1.089956158873806;5941.0;http://bit.ly/336nzNZ;Kepler-1147 b;0.23300000000000004;0.0;0.0;0.0;10.62784997;http://bit.ly/2Q2PngD
NGC 2682 Sand 978 System;http://bit.ly/2Iz4jPB;NGC 2682 Sand 978;0.0;1.3699448969331323;4200.0;http://bit.ly/336nzNZ;NGC 2682 Sand 978 b;0.0;2.18;0.0;0.16;511.21;http://bit.ly/2Q2PngD
Kepler-641 System;http://bit.ly/2Iz4jPB;Kepler-641;1.13;1.0199589743589743;5713.0;http://bit.ly/336nzNZ;Kepler-641 b;0.165;0.0;0.0;0.0;9.48961571;http://bit.ly/2Q2PngD
GJ 3634 System;http://bit.ly/2Iz4jPB;GJ 3634;0.43;0.4499819004524887;0.0;http://bit.ly/336nzNZ;GJ 3634 b;0.0;0.026;4293458.8977;0.08;2.64561;http://bit.ly/2Q2PngD
Kepler-1606 System;http://bit.ly/2Iz4jPB;Kepler-1606;0.86;0.8999638009049774;5422.0;http://bit.ly/336nzNZ;Kepler-1606 b;0.185;0.0;0.0;0.0;196.435224;http://bit.ly/2Q2PngD
HD 190647 System;http://bit.ly/2Iz4jPB;HD 190647;1.38;1.0699569632981398;5656.0;http://bit.ly/336nzNZ;HD 190647 b;0.0;1.985;3.33752850201E8;0.224;1176.45;http://bit.ly/2Q2PngD
Kepler-1158 System;http://bit.ly/2Iz4jPB;Kepler-1158;1.95;1.4099432880844647;6203.0;http://bit.ly/336nzNZ;Kepler-1158 b;0.209;0.0;0.0;0.0;13.5396293;http://bit.ly/2Q2PngD
Kepler-1169 System;http://bit.ly/2Iz4jPB;Kepler-1169;1.23;1.2399501256913021;6191.0;http://bit.ly/336nzNZ;Kepler-1169 b;0.084;0.0;0.0;0.0;6.11009134;http://bit.ly/2Q2PngD
Kepler-1617 System;http://bit.ly/2Iz4jPB;Kepler-1617;1.22;1.1499537456008042;6167.0;http://bit.ly/336nzNZ;Kepler-1617 b;0.107;0.0;0.0;0.0;27.4785572;http://bit.ly/2Q2PngD
Kepler-630 System;http://bit.ly/2Iz4jPB;Kepler-630;1.04;1.0199589743589743;5829.0;http://bit.ly/336nzNZ;Kepler-630 b;0.284;0.0;0.0;0.0;161.4743937;http://bit.ly/2Q2PngD
K2-22 System;http://bit.ly/2Iz4jPB;K2-22;0.57;0.5999758672699849;3830.0;http://bit.ly/336nzNZ;K2-22 b;0.223;1.3999999999999997;1316461.2648;0.0;0.381078;http://bit.ly/2Q2PngD
Kepler-652 System;http://bit.ly/2Iz4jPB;Kepler-652;0.88;0.9699609854198089;5490.0;http://bit.ly/336nzNZ;Kepler-652 b;0.222;0.0;0.0;0.0;4.18200253;http://bit.ly/2Q2PngD
Kepler-905 System;http://bit.ly/2Iz4jPB;Kepler-905;0.86;0.9499617898441427;5461.0;http://bit.ly/336nzNZ;Kepler-905 b;0.126;0.0;0.0;0.0;5.08274652;http://bit.ly/2Q2PngD
K2-33 System;http://bit.ly/2Iz4jPB;K2-33;1.05;0.5599774761186527;3540.0;http://bit.ly/336nzNZ;K2-33 b;0.45;3.7;0.0;0.0;5.424865;http://bit.ly/2Q2PngD
Kepler-1364 System;http://bit.ly/2Iz4jPB;Kepler-1364;1.79;1.4899400703871293;6805.0;http://bit.ly/336nzNZ;Kepler-1364 b;0.192;0.0;0.0;0.0;13.32196237;http://bit.ly/2Q2PngD
Kepler-663 System;http://bit.ly/2Iz4jPB;Kepler-663;0.82;0.859965409753645;5264.0;http://bit.ly/336nzNZ;Kepler-663 b;0.232;0.0;0.0;0.0;4.99678284;http://bit.ly/2Q2PngD
Kepler-1386 System;http://bit.ly/2Iz4jPB;Kepler-1386;1.03;1.0199589743589743;5733.0;http://bit.ly/336nzNZ;Kepler-1386 b;0.111;0.0;0.0;0.0;6.73972381;http://bit.ly/2Q2PngD
Kepler-1375 System;http://bit.ly/2Iz4jPB;Kepler-1375;1.78;1.469940874811463;6704.0;http://bit.ly/336nzNZ;Kepler-1375 b;0.155;0.0;0.0;0.0;3.3004192;http://bit.ly/2Q2PngD
HD 120084 System;http://bit.ly/2Iz4jPB;HD 120084;9.12;2.389903871292107;4892.0;http://bit.ly/336nzNZ;HD 120084 b;0.0;4.5;6.432708453E8;0.66;2082.0;http://bit.ly/2Q2PngD
Kepler-1397 System;http://bit.ly/2Iz4jPB;Kepler-1397;1.12;1.089956158873806;6026.0;http://bit.ly/336nzNZ;Kepler-1397 b;0.153;0.0;0.0;0.0;47.449955;http://bit.ly/2Q2PngD
CoRoT-12 System;http://bit.ly/2Iz4jPB;CoRoT-12;1.12;1.079956561085973;5675.0;http://bit.ly/336nzNZ;CoRoT-12 b;1.44;0.917;6007850.49936;0.07;2.828042;http://bit.ly/2Q2PngD
